"﻿""activities-heart__value__heartRateZones__caloriesOut""";activities-heart__value__heartRateZones__max;activities-heart__value__heartRateZones__min;activities-heart__value__heartRateZones__minutes;activities-heart__value__heartRateZones__name;activities-heart__value__restingHeartRate;activities-heart__dateTime;activities-heart-intraday__dataset__time;activities-heart-intraday__dataset__value;activities-heart-intraday__datasetInterval;activities-heart-intraday__datasetType
;;;;;;;10:12:00;80;;
;;;;;;;10:13:00;80;;
;;;;;;;10:14:00;90;;
;;;;;;;10:15:00;76;;
;;;;;;;10:16:00;77;;
;;;;;;;10:17:00;79;;
;;;;;;;10:18:00;80;;
;;;;;;;10:19:00;71;;
;;;;;;;10:20:00;74;;
;;;;;;;10:21:00;76;;
;;;;;;;10:22:00;77;;
;;;;;;;10:23:00;78;;
;;;;;;;10:24:00;85;;
;;;;;;;10:25:00;83;;
;;;;;;;10:26:00;84;;
;;;;;;;10:27:00;83;;
;;;;;;;10:28:00;83;;
;;;;;;;10:29:00;81;;
;;;;;;;10:30:00;84;;
;;;;;;;10:31:00;83;;
;;;;;;;10:32:00;82;;
;;;;;;;10:33:00;82;;
;;;;;;;10:34:00;83;;
;;;;;;;10:35:00;84;;
;;;;;;;10:36:00;86;;
;;;;;;;10:37:00;84;;
;;;;;;;10:38:00;83;;
;;;;;;;10:39:00;84;;
;;;;;;;10:40:00;86;;
;;;;;;;10:41:00;87;;
;;;;;;;10:42:00;86;;
;;;;;;;10:43:00;83;;
;;;;;;;10:44:00;77;;
;;;;;;;10:45:00;74;;
;;;;;;;10:46:00;74;;
;;;;;;;10:47:00;75;;
;;;;;;;10:48:00;72;;
;;;;;;;10:49:00;72;;
;;;;;;;10:50:00;81;;
;;;;;;;10:51:00;83;;
;;;;;;;10:52:00;90;;
;;;;;;;10:53:00;87;;
;;;;;;;10:54:00;86;;
;;;;;;;10:55:00;72;;
;;;;;;;10:56:00;57;;
;;;;;;;10:57:00;59;;
;;;;;;;10:58:00;58;;
;;;;;;;10:59:00;62;;
;;;;;;;11:00:00;62;;
;;;;;;;11:01:00;64;;
;;;;;;;11:02:00;60;;
;;;;;;;11:03:00;72;;
;;;;;;;11:04:00;82;;
;;;;;;;11:05:00;82;;
;;;;;;;11:06:00;82;;
;;;;;;;11:07:00;82;;
;;;;;;;11:08:00;82;;
;;;;;;;11:09:00;83;;
;;;;;;;11:10:00;82;;
;;;;;;;11:11:00;83;;
;;;;;;;11:12:00;85;;
;;;;;;;11:13:00;86;;
;;;;;;;11:14:00;83;;
;;;;;;;11:15:00;84;;
;;;;;;;11:16:00;82;;
;;;;;;;11:17:00;84;;
;;;;;;;11:18:00;82;;
;;;;;;;11:19:00;84;;
;;;;;;;11:20:00;82;;
;;;;;;;11:21:00;82;;
;;;;;;;11:22:00;83;;
;;;;;;;11:23:00;82;;
;;;;;;;11:24:00;82;;
;;;;;;;11:25:00;80;;
;;;;;;;11:26:00;80;;
;;;;;;;11:27:00;83;;
;;;;;;;11:28:00;84;;
;;;;;;;11:29:00;82;;
;;;;;;;11:30:00;82;;
;;;;;;;11:31:00;80;;
;;;;;;;11:32:00;81;;
;;;;;;;11:33:00;81;;
;;;;;;;11:34:00;83;;
;;;;;;;11:35:00;84;;
;;;;;;;11:36:00;82;;
;;;;;;;11:37:00;83;;
;;;;;;;11:38:00;79;;
;;;;;;;11:39:00;75;;
;;;;;;;11:40:00;81;;
;;;;;;;11:41:00;80;;
;;;;;;;11:42:00;73;;
;;;;;;;11:43:00;72;;
;;;;;;;11:44:00;74;;
;;;;;;;11:45:00;72;;
;;;;;;;11:46:00;72;;
;;;;;;;11:47:00;71;;
;;;;;;;11:48:00;75;;
;;;;;;;11:49:00;73;;
;;;;;;;17:50:00;76;;
;;;;;;;17:51:00;79;;
;;;;;;;17:52:00;79;;
;;;;;;;17:53:00;79;;
;;;;;;;17:54:00;80;;
;;;;;;;17:55:00;76;;
;;;;;;;17:56:00;76;;
;;;;;;;17:57:00;81;;
;;;;;;;17:58:00;93;;
;;;;;;;17:59:00;97;;
;;;;;;;18:00:00;86;;
;;;;;;;18:01:00;82;;
;;;;;;;18:02:00;75;;
;;;;;;;18:03:00;77;;
;;;;;;;18:04:00;78;;
;;;;;;;18:05:00;79;;
;;;;;;;18:06:00;78;;
;;;;;;;18:07:00;78;;
;;;;;;;18:08:00;78;;
;;;;;;;18:09:00;79;;
;;;;;;;18:10:00;85;;
;;;;;;;18:11:00;91;;
;;;;;;;18:12:00;86;;
;;;;;;;18:13:00;84;;
;;;;;;;18:14:00;83;;
;;;;;;;18:15:00;81;;
;;;;;;;18:16:00;82;;
;;;;;;;18:17:00;83;;
;;;;;;;18:18:00;70;;
;;;;;;;18:19:00;78;;
;;;;;;;18:20:00;74;;
;;;;;;;18:21:00;79;;
;;;;;;;18:22:00;78;;
;;;;;;;18:23:00;76;;
;;;;;;;18:24:00;82;;
;;;;;;;18:25:00;85;;
;;;;;;;18:26:00;81;;
;;;;;;;18:27:00;80;;
;;;;;;;18:28:00;77;;
;;;;;;;18:29:00;77;;
;;;;;;;18:30:00;73;;
;;;;;;;18:31:00;81;;
;;;;;;;18:32:00;84;;
;;;;;;;18:33:00;71;;
;;;;;;;18:34:00;59;;
;;;;;;;18:35:00;55;;
;;;;;;;18:36:00;67;;
;;;;;;;18:37:00;61;;
;;;;;;;18:38:00;73;;
;;;;;;;18:39:00;73;;
;;;;;;;18:40:00;64;;
;;;;;;;18:41:00;66;;
;;;;;;;18:42:00;67;;
;;;;;;;18:43:00;73;;
;;;;;;;18:44:00;74;;
;;;;;;;18:45:00;83;;
;;;;;;;18:46:00;78;;
;;;;;;;18:47:00;80;;
;;;;;;;18:48:00;70;;
;;;;;;;18:49:00;77;;
;;;;;;;18:50:00;80;;
;;;;;;;18:51:00;80;;
;;;;;;;18:52:00;77;;
;;;;;;;18:53:00;78;;
;;;;;;;18:54:00;74;;
;;;;;;;18:55:00;78;;
;;;;;;;18:56:00;76;;
;;;;;;;18:57:00;78;;
;;;;;;;18:58:00;85;;
;;;;;;;18:59:00;73;;
;;;;;;;19:00:00;77;;
;;;;;;;19:01:00;77;;
;;;;;;;19:02:00;78;;
;;;;;;;19:03:00;75;;
;;;;;;;19:04:00;74;;
;;;;;;;19:05:00;75;;
;;;;;;;19:06:00;77;;
;;;;;;;19:07:00;72;;
;;;;;;;19:08:00;74;;
;;;;;;;19:09:00;75;;
;;;;;;;19:10:00;73;;
;;;;;;;19:11:00;76;;
;;;;;;;19:12:00;79;;
;;;;;;;19:13:00;79;;
;;;;;;;19:14:00;66;;
;;;;;;;19:15:00;68;;
;;;;;;;19:16:00;73;;
;;;;;;;19:17:00;75;;
;;;;;;;19:18:00;73;;
;;;;;;;19:19:00;88;;
;;;;;;;19:20:00;86;;
;;;;;;;19:21:00;71;;
;;;;;;;19:22:00;71;;
;;;;;;;19:23:00;73;;
;;;;;;;19:24:00;78;;
;;;;;;;19:25:00;74;;
;;;;;;;19:26:00;74;;
;;;;;;;19:27:00;75;;
;;;;;;;19:28:00;75;;
;;;;;;;19:29:00;74;;
;;;;;;;19:30:00;79;;
;;;;;;;19:31:00;80;;
;;;;;;;19:32:00;78;;
;;;;;;;19:33:00;86;;
;;;;;;;19:34:00;89;;
;;;;;;;19:35:00;92;;
;;;;;;;19:36:00;88;;
;;;;;;;19:37:00;83;;
;;;;;;;19:38:00;69;;
;;;;;;;19:39:00;74;;
;;;;;;;19:40:00;66;;
;;;;;;;19:41:00;73;;
;;;;;;;19:42:00;75;;
;;;;;;;19:43:00;77;;
;;;;;;;19:44:00;74;;
;;;;;;;19:45:00;75;;
;;;;;;;19:46:00;77;;
;;;;;;;19:47:00;74;;
;;;;;;;19:48:00;75;;
;;;;;;;19:49:00;78;;
;;;;;;;19:50:00;76;;
;;;;;;;19:51:00;74;;
;;;;;;;19:52:00;76;;
;;;;;;;19:53:00;79;;
;;;;;;;19:54:00;77;;
;;;;;;;19:55:00;85;;
;;;;;;;19:56:00;80;;
;;;;;;;19:57:00;83;;
;;;;;;;19:58:00;85;;
;;;;;;;19:59:00;82;;
;;;;;;;20:00:00;80;;
;;;;;;;20:01:00;76;;
;;;;;;;20:02:00;77;;
;;;;;;;20:03:00;69;;
;;;;;;;20:04:00;76;;
;;;;;;;20:05:00;74;;
;;;;;;;20:06:00;74;;
;;;;;;;20:07:00;74;;
;;;;;;;20:08:00;77;;
;;;;;;;20:09:00;73;;
;;;;;;;20:10:00;82;;
;;;;;;;20:11:00;85;;
;;;;;;;20:12:00;81;;
;;;;;;;20:13:00;79;;
;;;;;;;20:14:00;79;;
;;;;;;;20:15:00;78;;
;;;;;;;20:16:00;77;;
;;;;;;;20:17:00;76;;
;;;;;;;20:18:00;72;;
;;;;;;;20:19:00;75;;
;;;;;;;20:20:00;83;;
;;;;;;;20:21:00;84;;
;;;;;;;20:22:00;80;;
;;;;;;;20:23:00;85;;
;;;;;;;20:24:00;82;;
;;;;;;;20:25:00;83;;
;;;;;;;20:26:00;81;;
;;;;;;;20:27:00;86;;
;;;;;;;20:28:00;76;;
;;;;;;;20:29:00;78;;
;;;;;;;20:30:00;78;;
;;;;;;;20:31:00;75;;
;;;;;;;20:32:00;74;;
;;;;;;;20:33:00;75;;
;;;;;;;20:34:00;76;;
;;;;;;;20:35:00;78;;
;;;;;;;20:36:00;81;;
;;;;;;;20:37:00;84;;
;;;;;;;20:38:00;77;;
;;;;;;;20:39:00;77;;
;;;;;;;20:40:00;74;;
;;;;;;;20:41:00;78;;
;;;;;;;20:42:00;76;;
;;;;;;;20:43:00;78;;
;;;;;;;20:44:00;77;;
;;;;;;;20:45:00;80;;
;;;;;;;20:46:00;79;;
;;;;;;;20:47:00;76;;
;;;;;;;20:48:00;76;;
;;;;;;;20:49:00;77;;
;;;;;;;20:50:00;85;;
;;;;;;;20:51:00;89;;
;;;;;;;20:52:00;83;;
;;;;;;;20:53:00;78;;
;;;;;;;20:54:00;72;;
;;;;;;;20:55:00;68;;
;;;;;;;20:56:00;72;;
;;;;;;;20:57:00;76;;
;;;;;;;20:58:00;79;;
;;;;;;;20:59:00;76;;
;;;;;;;21:00:00;78;;
;;;;;;;21:01:00;83;;
;;;;;;;21:02:00;82;;
;;;;;;;21:03:00;79;;
;;;;;;;21:04:00;80;;
;;;;;;;21:05:00;82;;
;;;;;;;21:06:00;83;;
;;;;;;;21:07:00;83;;
;;;;;;;21:08:00;91;;
;;;;;;;21:09:00;86;;
;;;;;;;21:10:00;77;;
;;;;;;;21:11:00;74;;
;;;;;;;21:12:00;77;;
;;;;;;;21:13:00;76;;
;;;;;;;21:14:00;76;;
;;;;;;;21:15:00;76;;
;;;;;;;21:16:00;79;;
;;;;;;;21:17:00;85;;
;;;;;;;21:18:00;87;;
;;;;;;;21:19:00;88;;
;;;;;;;21:20:00;87;;
;;;;;;;21:21:00;87;;
;;;;;;;21:22:00;89;;
;;;;;;;21:23:00;87;;
;;;;;;;21:24:00;80;;
;;;;;;;21:25:00;78;;
;;;;;;;21:26:00;77;;
;;;;;;;21:27:00;82;;
;;;;;;;21:28:00;79;;
;;;;;;;21:29:00;82;;
;;;;;;;21:30:00;88;;
;;;;;;;21:31:00;72;;
;;;;;;;21:32:00;71;;
;;;;;;;21:33:00;71;;
;;;;;;;21:34:00;74;;
;;;;;;;21:35:00;74;;
;;;;;;;21:36:00;77;;
;;;;;;;21:37:00;79;;
;;;;;;;21:38:00;79;;
;;;;;;;21:39:00;77;;
;;;;;;;21:40:00;86;;
;;;;;;;21:41:00;78;;
;;;;;;;21:42:00;80;;
;;;;;;;21:43:00;78;;
;;;;;;;21:44:00;78;;
;;;;;;;21:45:00;76;;
;;;;;;;21:46:00;79;;
;;;;;;;21:47:00;82;;
;;;;;;;21:48:00;78;;
;;;;;;;21:49:00;78;;
;;;;;;;21:50:00;71;;
;;;;;;;21:51:00;74;;
;;;;;;;21:52:00;68;;
;;;;;;;21:53:00;72;;
;;;;;;;21:54:00;76;;
;;;;;;;21:55:00;80;;
;;;;;;;21:56:00;83;;
;;;;;;;21:57:00;80;;
;;;;;;;21:58:00;83;;
;;;;;;;21:59:00;76;;
;;;;;;;22:00:00;74;;
;;;;;;;22:01:00;74;;
;;;;;;;22:02:00;81;;
;;;;;;;22:03:00;65;;
;;;;;;;22:04:00;63;;
;;;;;;;22:05:00;64;;
;;;;;;;22:06:00;63;;
;;;;;;;22:07:00;64;;
;;;;;;;22:08:00;77;;
;;;;;;;22:09:00;76;;
;;;;;;;22:10:00;71;;
;;;;;;;22:11:00;71;;
;;;;;;;22:12:00;69;;
;;;;;;;22:13:00;75;;
;;;;;;;22:14:00;73;;
;;;;;;;22:15:00;72;;
;;;;;;;22:16:00;76;;
;;;;;;;22:17:00;75;;
;;;;;;;22:18:00;76;;
;;;;;;;22:19:00;76;;
;;;;;;;22:20:00;72;;
;;;;;;;22:21:00;76;;
;;;;;;;22:22:00;75;;
;;;;;;;22:23:00;76;;
;;;;;;;22:24:00;78;;
;;;;;;;22:25:00;78;;
;;;;;;;22:26:00;79;;
;;;;;;;22:27:00;80;;
;;;;;;;22:28:00;88;;
;;;;;;;22:29:00;78;;
;;;;;;;22:30:00;75;;
;;;;;;;22:31:00;73;;
;;;;;;;22:32:00;74;;
;;;;;;;22:33:00;74;;
;;;;;;;22:34:00;73;;
;;;;;;;22:35:00;74;;
;;;;;;;22:36:00;73;;
;;;;;;;22:37:00;77;;
;;;;;;;22:38:00;72;;
;;;;;;;22:39:00;72;;
;;;;;;;22:40:00;72;;
;;;;;;;22:41:00;71;;
;;;;;;;22:42:00;77;;
;;;;;;;22:43:00;81;;
;;;;;;;22:44:00;81;;
;;;;;;;22:45:00;72;;
;;;;;;;22:46:00;71;;
;;;;;;;22:47:00;74;;
;;;;;;;22:48:00;73;;
;;;;;;;22:49:00;72;;
;;;;;;;22:50:00;74;;
;;;;;;;22:51:00;73;;
;;;;;;;22:52:00;73;;
;;;;;;;22:53:00;78;;
;;;;;;;22:54:00;72;;
;;;;;;;22:55:00;70;;
;;;;;;;22:56:00;72;;
;;;;;;;22:57:00;73;;
;;;;;;;22:58:00;73;;
;;;;;;;22:59:00;74;;
;;;;;;;23:00:00;76;;
;;;;;;;23:01:00;72;;
;;;;;;;23:02:00;75;;
;;;;;;;23:03:00;73;;
;;;;;;;23:04:00;71;;
;;;;;;;23:05:00;72;;
;;;;;;;23:06:00;75;;
;;;;;;;23:07:00;73;;
;;;;;;;23:08:00;71;;
;;;;;;;23:09:00;77;;
;;;;;;;23:10:00;83;;
;;;;;;;23:11:00;81;;
;;;;;;;23:12:00;80;;
;;;;;;;23:13:00;72;;
;;;;;;;23:14:00;62;;
;;;;;;;23:15:00;63;;
;;;;;;;23:16:00;70;;
;;;;;;;23:17:00;68;;
;;;;;;;23:18:00;74;;
;;;;;;;23:19:00;74;;
;;;;;;;23:20:00;74;;
;;;;;;;23:21:00;73;;
;;;;;;;23:22:00;73;;
;;;;;;;23:23:00;71;;
;;;;;;;23:24:00;71;;
;;;;;;;23:25:00;73;;
;;;;;;;23:26:00;76;;
;;;;;;;23:27:00;73;;
;;;;;;;23:28:00;78;;
;;;;;;;23:29:00;72;;
;;;;;;;23:30:00;76;;
;;;;;;;23:31:00;78;;
;;;;;;;23:32:00;75;;
;;;;;;;23:33:00;71;;
;;;;;;;23:34:00;73;;
;;;;;;;23:35:00;76;;
;;;;;;;23:36:00;76;;
;;;;;;;23:37:00;76;;
;;;;;;;23:38:00;77;;
;;;;;;;23:39:00;69;;
;;;;;;;23:40:00;71;;
;;;;;;;23:41:00;74;;
;;;;;;;23:42:00;67;;
;;;;;;;23:43:00;71;;
;;;;;;;23:44:00;71;;
;;;;;;;23:45:00;68;;
;;;;;;;23:46:00;74;;
;;;;;;;23:47:00;80;;
;;;;;;;23:48:00;81;;
;;;;;;;23:49:00;73;;
;;;;;;;23:50:00;73;;
;;;;;;;23:51:00;67;;
;;;;;;;23:52:00;64;;
;;;;;;;23:53:00;64;;
;;;;;;;23:54:00;61;;
;;;;;;;23:55:00;63;;
;;;;;;;23:56:00;65;;
;;;;;;;23:57:00;65;;
;;;;;;;23:58:00;68;;
;;;;;;;23:59:00;71;;
"﻿""activities-heart__value__heartRateZones__caloriesOut""";activities-heart__value__heartRateZones__max;activities-heart__value__heartRateZones__min;activities-heart__value__heartRateZones__minutes;activities-heart__value__heartRateZones__name;activities-heart__value__restingHeartRate;activities-heart__dateTime;activities-heart-intraday__dataset__time;activities-heart-intraday__dataset__value;activities-heart-intraday__datasetInterval;activities-heart-intraday__datasetType
2723.80776;110;30;1440;Out of Range;52;07/05/2025;00:00:00;61;1;minute
0;140;110;0;Fat Burn;;;00:01:00;60;;
0;176;140;0;Cardio;;;00:02:00;62;;
0;220;176;0;Peak;;;00:03:00;62;;
;;;;;;;00:04:00;64;;
;;;;;;;00:05:00;62;;
;;;;;;;00:06:00;74;;
;;;;;;;00:07:00;77;;
;;;;;;;00:08:00;81;;
;;;;;;;00:09:00;79;;
;;;;;;;00:10:00;69;;
;;;;;;;00:11:00;71;;
;;;;;;;00:12:00;72;;
;;;;;;;00:13:00;72;;
;;;;;;;00:14:00;72;;
;;;;;;;00:15:00;69;;
;;;;;;;00:16:00;72;;
;;;;;;;00:17:00;69;;
;;;;;;;00:18:00;65;;
;;;;;;;00:19:00;68;;
;;;;;;;00:20:00;67;;
;;;;;;;00:21:00;66;;
;;;;;;;00:22:00;65;;
;;;;;;;00:23:00;65;;
;;;;;;;00:24:00;64;;
;;;;;;;00:25:00;68;;
;;;;;;;00:26:00;70;;
;;;;;;;00:27:00;64;;
;;;;;;;00:28:00;66;;
;;;;;;;00:29:00;67;;
;;;;;;;00:30:00;68;;
;;;;;;;00:31:00;67;;
;;;;;;;00:32:00;68;;
;;;;;;;00:33:00;71;;
;;;;;;;00:34:00;68;;
;;;;;;;00:35:00;67;;
;;;;;;;00:36:00;70;;
;;;;;;;00:37:00;73;;
;;;;;;;00:38:00;70;;
;;;;;;;00:39:00;76;;
;;;;;;;00:40:00;75;;
;;;;;;;00:41:00;71;;
;;;;;;;00:42:00;74;;
;;;;;;;00:43:00;90;;
;;;;;;;00:44:00;82;;
;;;;;;;00:45:00;73;;
;;;;;;;00:46:00;71;;
;;;;;;;00:47:00;68;;
;;;;;;;00:48:00;69;;
;;;;;;;00:49:00;68;;
;;;;;;;00:50:00;68;;
;;;;;;;00:51:00;68;;
;;;;;;;00:52:00;68;;
;;;;;;;00:53:00;70;;
;;;;;;;00:54:00;65;;
;;;;;;;00:55:00;64;;
;;;;;;;00:56:00;69;;
;;;;;;;00:57:00;64;;
;;;;;;;00:58:00;63;;
;;;;;;;00:59:00;62;;
;;;;;;;01:00:00;62;;
;;;;;;;01:01:00;62;;
;;;;;;;01:02:00;67;;
;;;;;;;01:03:00;67;;
;;;;;;;01:04:00;65;;
;;;;;;;01:05:00;68;;
;;;;;;;01:06:00;68;;
;;;;;;;01:07:00;65;;
;;;;;;;01:08:00;66;;
;;;;;;;01:09:00;63;;
;;;;;;;01:10:00;66;;
;;;;;;;01:11:00;66;;
;;;;;;;01:12:00;67;;
;;;;;;;01:13:00;66;;
;;;;;;;01:14:00;74;;
;;;;;;;01:15:00;76;;
;;;;;;;01:16:00;74;;
;;;;;;;01:17:00;71;;
;;;;;;;01:18:00;79;;
;;;;;;;01:19:00;71;;
;;;;;;;01:20:00;58;;
;;;;;;;01:21:00;59;;
;;;;;;;01:22:00;59;;
;;;;;;;01:23:00;61;;
;;;;;;;01:24:00;63;;
;;;;;;;01:25:00;65;;
;;;;;;;01:26:00;63;;
;;;;;;;01:27:00;65;;
;;;;;;;01:28:00;64;;
;;;;;;;01:29:00;63;;
;;;;;;;01:30:00;61;;
;;;;;;;01:31:00;60;;
;;;;;;;01:32:00;57;;
;;;;;;;01:33:00;61;;
;;;;;;;01:34:00;64;;
;;;;;;;01:35:00;65;;
;;;;;;;01:36:00;63;;
;;;;;;;01:37:00;73;;
;;;;;;;01:38:00;70;;
;;;;;;;01:39:00;71;;
;;;;;;;01:40:00;70;;
;;;;;;;01:41:00;71;;
;;;;;;;01:42:00;71;;
;;;;;;;01:43:00;64;;
;;;;;;;01:44:00;59;;
;;;;;;;01:45:00;60;;
;;;;;;;01:46:00;60;;
;;;;;;;01:47:00;59;;
;;;;;;;01:48:00;61;;
;;;;;;;01:49:00;61;;
;;;;;;;01:50:00;64;;
;;;;;;;01:51:00;65;;
;;;;;;;01:52:00;64;;
;;;;;;;01:53:00;62;;
;;;;;;;01:54:00;69;;
;;;;;;;01:55:00;78;;
;;;;;;;01:56:00;71;;
;;;;;;;01:57:00;65;;
;;;;;;;01:58:00;64;;
;;;;;;;01:59:00;65;;
;;;;;;;02:00:00;68;;
;;;;;;;02:01:00;71;;
;;;;;;;02:02:00;65;;
;;;;;;;02:03:00;76;;
;;;;;;;02:04:00;76;;
;;;;;;;02:05:00;68;;
;;;;;;;02:06:00;64;;
;;;;;;;02:07:00;66;;
;;;;;;;02:08:00;63;;
;;;;;;;02:09:00;60;;
;;;;;;;02:10:00;70;;
;;;;;;;02:11:00;64;;
;;;;;;;02:12:00;63;;
;;;;;;;02:13:00;67;;
;;;;;;;02:14:00;65;;
;;;;;;;02:15:00;63;;
;;;;;;;02:16:00;65;;
;;;;;;;02:17:00;59;;
;;;;;;;02:18:00;71;;
;;;;;;;02:19:00;70;;
;;;;;;;02:20:00;80;;
;;;;;;;02:21:00;70;;
;;;;;;;02:22:00;58;;
;;;;;;;02:23:00;55;;
;;;;;;;02:24:00;54;;
;;;;;;;02:25:00;61;;
;;;;;;;02:26:00;55;;
;;;;;;;02:27:00;55;;
;;;;;;;02:28:00;55;;
;;;;;;;02:29:00;66;;
;;;;;;;02:30:00;61;;
;;;;;;;02:31:00;63;;
;;;;;;;02:32:00;56;;
;;;;;;;02:33:00;63;;
;;;;;;;02:34:00;56;;
;;;;;;;02:35:00;54;;
;;;;;;;02:36:00;53;;
;;;;;;;02:37:00;53;;
;;;;;;;02:38:00;52;;
;;;;;;;02:39:00;51;;
;;;;;;;02:40:00;51;;
;;;;;;;02:41:00;52;;
;;;;;;;02:42:00;50;;
;;;;;;;02:43:00;50;;
;;;;;;;02:44:00;50;;
;;;;;;;02:45:00;49;;
;;;;;;;02:46:00;49;;
;;;;;;;02:47:00;49;;
;;;;;;;02:48:00;48;;
;;;;;;;02:49:00;47;;
;;;;;;;02:50:00;48;;
;;;;;;;02:51:00;48;;
;;;;;;;02:52:00;48;;
;;;;;;;02:53:00;48;;
;;;;;;;02:54:00;48;;
;;;;;;;02:55:00;48;;
;;;;;;;02:56:00;48;;
;;;;;;;02:57:00;49;;
;;;;;;;02:58:00;48;;
;;;;;;;02:59:00;49;;
;;;;;;;03:00:00;48;;
;;;;;;;03:01:00;48;;
;;;;;;;03:02:00;48;;
;;;;;;;03:03:00;48;;
;;;;;;;03:04:00;48;;
;;;;;;;03:05:00;48;;
;;;;;;;03:06:00;48;;
;;;;;;;03:07:00;47;;
;;;;;;;03:08:00;48;;
;;;;;;;03:09:00;48;;
;;;;;;;03:10:00;47;;
;;;;;;;03:11:00;47;;
;;;;;;;03:12:00;47;;
;;;;;;;03:13:00;46;;
;;;;;;;03:14:00;47;;
;;;;;;;03:15:00;47;;
;;;;;;;03:16:00;47;;
;;;;;;;03:17:00;48;;
;;;;;;;03:18:00;48;;
;;;;;;;03:19:00;48;;
;;;;;;;03:20:00;50;;
;;;;;;;03:21:00;47;;
;;;;;;;03:22:00;48;;
;;;;;;;03:23:00;48;;
;;;;;;;03:24:00;48;;
;;;;;;;03:25:00;53;;
;;;;;;;03:26:00;47;;
;;;;;;;03:27:00;47;;
;;;;;;;03:28:00;48;;
;;;;;;;03:29:00;47;;
;;;;;;;03:30:00;48;;
;;;;;;;03:31:00;48;;
;;;;;;;03:32:00;47;;
;;;;;;;03:33:00;49;;
;;;;;;;03:34:00;49;;
;;;;;;;03:35:00;49;;
;;;;;;;03:36:00;50;;
;;;;;;;03:37:00;52;;
;;;;;;;03:38:00;52;;
;;;;;;;03:39:00;53;;
;;;;;;;03:40:00;53;;
;;;;;;;03:41:00;52;;
;;;;;;;03:42:00;52;;
;;;;;;;03:43:00;51;;
;;;;;;;03:44:00;49;;
;;;;;;;03:45:00;51;;
;;;;;;;03:46:00;50;;
;;;;;;;03:47:00;49;;
;;;;;;;03:48:00;50;;
;;;;;;;03:49:00;50;;
;;;;;;;03:50:00;50;;
;;;;;;;03:51:00;51;;
;;;;;;;03:52:00;51;;
;;;;;;;03:53:00;47;;
;;;;;;;03:54:00;47;;
;;;;;;;03:55:00;47;;
;;;;;;;03:56:00;47;;
;;;;;;;03:57:00;48;;
;;;;;;;03:58:00;48;;
;;;;;;;03:59:00;48;;
;;;;;;;04:00:00;48;;
;;;;;;;04:01:00;49;;
;;;;;;;04:02:00;49;;
;;;;;;;04:03:00;48;;
;;;;;;;04:04:00;48;;
;;;;;;;04:05:00;49;;
;;;;;;;04:06:00;49;;
;;;;;;;04:07:00;49;;
;;;;;;;04:08:00;49;;
;;;;;;;04:09:00;49;;
;;;;;;;04:10:00;49;;
;;;;;;;04:11:00;49;;
;;;;;;;04:12:00;49;;
;;;;;;;04:13:00;49;;
;;;;;;;04:14:00;49;;
;;;;;;;04:15:00;50;;
;;;;;;;04:16:00;49;;
;;;;;;;04:17:00;49;;
;;;;;;;04:18:00;49;;
;;;;;;;04:19:00;49;;
;;;;;;;04:20:00;49;;
;;;;;;;04:21:00;49;;
;;;;;;;04:22:00;50;;
;;;;;;;04:23:00;50;;
;;;;;;;04:24:00;50;;
;;;;;;;04:25:00;50;;
;;;;;;;04:26:00;49;;
;;;;;;;04:27:00;49;;
;;;;;;;04:28:00;48;;
;;;;;;;04:29:00;49;;
;;;;;;;04:30:00;49;;
;;;;;;;04:31:00;48;;
;;;;;;;04:32:00;47;;
;;;;;;;04:33:00;46;;
;;;;;;;04:34:00;46;;
;;;;;;;04:35:00;46;;
;;;;;;;04:36:00;46;;
;;;;;;;04:37:00;46;;
;;;;;;;04:38:00;46;;
;;;;;;;04:39:00;46;;
;;;;;;;04:40:00;45;;
;;;;;;;04:41:00;45;;
;;;;;;;04:42:00;46;;
;;;;;;;04:43:00;46;;
;;;;;;;04:44:00;48;;
;;;;;;;04:45:00;47;;
;;;;;;;04:46:00;44;;
;;;;;;;04:47:00;44;;
;;;;;;;04:48:00;45;;
;;;;;;;04:49:00;45;;
;;;;;;;04:50:00;45;;
;;;;;;;04:51:00;44;;
;;;;;;;04:52:00;45;;
;;;;;;;04:53:00;45;;
;;;;;;;04:54:00;44;;
;;;;;;;04:55:00;44;;
;;;;;;;04:56:00;45;;
;;;;;;;04:57:00;45;;
;;;;;;;04:58:00;45;;
;;;;;;;04:59:00;45;;
;;;;;;;05:00:00;45;;
;;;;;;;05:01:00;45;;
;;;;;;;05:02:00;45;;
;;;;;;;05:03:00;45;;
;;;;;;;05:04:00;45;;
;;;;;;;05:05:00;46;;
;;;;;;;05:06:00;46;;
;;;;;;;05:07:00;45;;
;;;;;;;05:08:00;45;;
;;;;;;;05:09:00;47;;
;;;;;;;05:10:00;52;;
;;;;;;;05:11:00;50;;
;;;;;;;05:12:00;48;;
;;;;;;;05:13:00;50;;
;;;;;;;05:14:00;52;;
;;;;;;;05:15:00;58;;
;;;;;;;05:16:00;53;;
;;;;;;;05:17:00;53;;
;;;;;;;05:18:00;59;;
;;;;;;;05:19:00;57;;
;;;;;;;05:20:00;54;;
;;;;;;;05:21:00;54;;
;;;;;;;05:22:00;55;;
;;;;;;;05:23:00;52;;
;;;;;;;05:24:00;53;;
;;;;;;;05:25:00;54;;
;;;;;;;05:26:00;52;;
;;;;;;;05:27:00;51;;
;;;;;;;05:28:00;52;;
;;;;;;;05:29:00;52;;
