"dateOfSleep","duration","efficiency","endTime","infoCode","isMainSleep","levels__data__dateTime","levels__data__level","levels__data__seconds","levels__summary__|","levels__summary__|__count","levels__summary__|__minutes","levels__|","levels__||","levels__||__count","levels__||__minutes","levels__||__thirtyDayAvgMinutes","levels__|__dateTime","levels__|__level","levels__|__seconds","logId","logType","minutesAfterWakeup","minutesAsleep","minutesAwake","minutesToFallAsleep","startTime","timeInBed","type"
"","","","","","","","","","","","","","","","","","2025-04-18T03:01:00.000","light","2340","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T03:40:00.000","deep","630","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T03:50:30.000","light","1260","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T04:11:30.000","deep","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T04:16:00.000","light","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T04:18:00.000","rem","1620","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T04:45:00.000","light","1440","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T05:09:00.000","deep","360","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T05:15:00.000","light","870","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T05:29:30.000","deep","930","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T05:45:00.000","light","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T05:46:00.000","rem","1740","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T06:15:00.000","light","2310","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T06:53:30.000","rem","2790","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T07:40:00.000","light","1980","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T08:13:00.000","rem","1140","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T08:32:00.000","light","210","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T08:35:30.000","wake","240","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-04-18T02:10:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T02:16:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T03:00:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T03:04:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T03:15:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T03:19:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T03:28:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T03:31:30.000","wake","150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T03:50:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T04:28:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T04:53:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T05:14:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T05:18:00.000","wake","150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T05:47:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T06:05:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T06:15:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T06:25:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T06:52:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T07:12:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T07:15:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T07:39:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T08:05:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T08:17:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T08:27:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-18T08:31:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","6","66","67","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","23","187","265","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","12","124","114","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","28","45","58","","","","","","","","","","","",""
"2025-04-17","25080000","95","2025-04-17T07:25:30.000","0","True","","","","","","","data","","","","","2025-04-17T00:27:30.000","wake","930","48993161109","auto_detected","0","359","59","0","2025-04-17T00:27:30.000","418","stages"
"","","","","","","","","","","","","","","","","","2025-04-17T00:43:00.000","light","1080","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T01:01:00.000","deep","1230","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T01:21:30.000","light","420","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T01:28:30.000","deep","960","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T01:44:30.000","light","900","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T01:59:30.000","rem","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T02:05:00.000","light","960","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T02:21:00.000","wake","1020","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T02:38:00.000","light","2580","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T03:21:00.000","deep","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T03:26:30.000","light","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T03:28:30.000","rem","2280","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T04:06:30.000","light","4380","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T05:19:30.000","rem","2310","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T05:58:00.000","light","3000","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T06:48:00.000","rem","1170","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T07:07:30.000","light","750","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T07:20:00.000","wake","330","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-04-17T00:51:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T00:57:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T01:21:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T01:43:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T01:58:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T02:10:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T02:13:30.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T02:42:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T02:46:00.000","wake","180","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T03:30:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T03:59:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T04:08:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T04:26:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T04:29:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T04:54:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T05:17:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T05:33:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T05:53:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T05:57:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T06:30:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T07:06:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T07:10:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-17T07:13:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","3","40","72","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","23","222","274","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","8","97","117","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","26","59","58","","","","","","","","","","","",""
"2025-04-16","31500000","96","2025-04-16T08:51:00.000","1","True","2025-04-16T00:06:00.000","restless","60","asleep","0","503","","","","","","","","","48983348591","auto_detected","0","503","22","0","2025-04-16T00:06:00.000","525","classic"
"","","","","","","2025-04-16T00:07:00.000","asleep","420","awake","1","3","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T00:14:00.000","restless","60","restless","11","19","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T00:15:00.000","asleep","420","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T00:22:00.000","restless","120","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T00:24:00.000","asleep","3120","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T01:16:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T01:17:00.000","asleep","6060","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T02:58:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T02:59:00.000","asleep","2100","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T03:34:00.000","restless","300","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T03:39:00.000","asleep","960","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T03:55:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T03:56:00.000","asleep","2340","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T04:35:00.000","restless","240","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T04:39:00.000","awake","180","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T04:42:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T04:43:00.000","asleep","9120","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T07:15:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T07:16:00.000","asleep","4380","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T08:29:00.000","restless","60","","","","","","","","","","","","","","","","","","","",""
"","","","","","","2025-04-16T08:30:00.000","asleep","1260","","","","","","","","","","","","","","","","","","","",""
"2025-04-15","34620000","98","2025-04-15T08:56:30.000","0","True","","","","","","","data","","","","","2025-04-14T23:19:30.000","wake","1170","48974018357","auto_detected","0","520","57","0","2025-04-14T23:19:30.000","577","stages"
"","","","","","","","","","","","","","","","","","2025-04-14T23:39:00.000","light","270","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T23:43:30.000","deep","4230","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T00:54:00.000","light","300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T00:59:00.000","wake","690","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T01:10:30.000","light","1410","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T01:34:00.000","deep","300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T01:39:00.000","light","2880","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T02:27:00.000","rem","1740","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T02:56:00.000","light","3870","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T04:00:30.000","rem","1410","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T04:24:00.000","light","5040","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T05:48:00.000","rem","1560","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T06:14:00.000","light","3720","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T07:16:00.000","rem","1920","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T07:48:00.000","light","2790","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T08:34:30.000","rem","1320","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-04-15T00:51:00.000","wake","180","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T01:43:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T01:48:30.000","wake","150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T02:20:30.000","wake","150","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T02:26:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T02:57:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T03:24:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T03:36:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T04:16:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T04:23:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T04:35:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T04:55:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T05:16:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T05:19:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T05:32:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T05:36:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T05:40:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T06:06:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T06:59:30.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T07:09:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T07:22:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T07:34:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T07:49:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T08:07:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T08:14:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-15T08:39:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","2","72","72","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","27","319","263","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","10","129","114","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","28","57","58","","","","","","","","","","","",""
"2025-04-14","29340000","90","2025-04-14T08:42:30.000","0","True","","","","","","","data","","","","","2025-04-14T00:33:30.000","wake","570","48964290604","auto_detected","0","422","67","0","2025-04-14T00:33:30.000","489","stages"
"","","","","","","","","","","","","","","","","","2025-04-14T00:43:00.000","light","4440","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T01:57:00.000","rem","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T02:02:30.000","wake","210","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T02:06:00.000","light","960","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T02:22:00.000","deep","390","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T02:28:30.000","light","1200","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T02:48:30.000","wake","1110","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T03:07:00.000","light","810","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T03:20:30.000","deep","1650","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T03:48:00.000","wake","210","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T03:51:30.000","light","750","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T04:04:00.000","deep","2130","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T04:39:30.000","light","900","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T04:54:30.000","rem","930","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T05:10:00.000","light","180","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T05:13:00.000","wake","540","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T05:22:00.000","light","1440","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T05:46:00.000","wake","330","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T05:51:30.000","light","2910","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T06:40:00.000","rem","1950","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T07:12:30.000","light","480","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T07:20:30.000","rem","300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T07:25:30.000","light","3450","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T08:23:00.000","rem","1170","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-04-14T00:45:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T00:50:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T01:05:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T01:24:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T01:36:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T01:51:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T01:54:00.000","wake","180","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T02:08:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T02:10:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T02:39:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T04:37:30.000","wake","120","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T04:41:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T05:01:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T05:55:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T06:06:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T06:16:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T06:53:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T07:37:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T07:56:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T08:14:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T08:20:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-14T08:29:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","3","67","74","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","28","279","257","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","8","76","127","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","28","67","55","","","","","","","","","","","",""
"2025-04-13","37860000","95","2025-04-13T11:32:30.000","0","True","","","","","","","data","","","","","2025-04-13T01:01:30.000","wake","330","48955043065","auto_detected","0","566","65","0","2025-04-13T01:01:30.000","631","stages"
"","","","","","","","","","","","","","","","","","2025-04-13T01:07:00.000","light","900","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T01:22:00.000","deep","1890","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T01:53:30.000","light","960","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T02:09:30.000","rem","360","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T02:15:30.000","light","3840","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T03:19:30.000","rem","1380","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T03:42:30.000","light","4170","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T04:52:00.000","deep","630","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T05:02:30.000","light","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T05:04:00.000","rem","900","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T05:19:00.000","wake","1170","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T05:38:30.000","light","2910","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T06:27:00.000","rem","2490","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T07:08:30.000","light","2820","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T07:55:30.000","rem","1410","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T08:19:00.000","wake","540","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T08:28:00.000","light","1170","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T08:47:30.000","deep","750","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T09:00:00.000","light","690","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T09:11:30.000","deep","1140","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T09:30:30.000","light","630","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T09:41:00.000","rem","1380","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T10:04:00.000","light","2190","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T10:40:30.000","deep","360","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T10:46:30.000","light","390","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T10:53:00.000","deep","690","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T11:04:30.000","wake","210","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T11:08:00.000","light","240","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T11:12:00.000","wake","300","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T11:17:00.000","light","930","","","","","","","","",""
"","","","","","","","","","","","","shortData","","","","","2025-04-13T01:10:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T01:12:30.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T02:06:00.000","wake","90","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T02:09:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T02:20:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T02:32:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T02:51:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T03:34:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T03:46:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T03:57:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T04:17:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T04:23:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T04:35:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T05:01:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T05:11:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T05:56:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T05:59:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T06:30:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T06:43:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T07:05:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T08:01:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T08:10:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T08:32:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T08:59:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T09:01:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T09:03:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T09:30:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T09:41:00.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T10:02:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T10:29:00.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T11:22:30.000","wake","60","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T11:27:30.000","wake","30","","","","","","","","",""
"","","","","","","","","","","","","","","","","","2025-04-13T11:30:00.000","wake","150","","","","","","","","",""
"","","","","","","","","","","","","summary","deep","6","89","66","","","","","","","","","","","",""
"","","","","","","","","","","","","","light","33","350","211","","","","","","","","","","","",""
"","","","","","","","","","","","","","rem","14","127","127","","","","","","","","","","","",""
"","","","","","","","","","","","","","wake","38","65","51","","","","","","","","","","","",""
"2025-04-12","29760000","95","2025-04-12T09:18:30.000","0","True","","","","","","","data","","","","","2025-04-12T01:02:30.000","wake","930","48944303044","auto_detected","0","439","57","0","2025-04-12T01:02:30.000","496","stages"
"","","","","","","","","","","","","","","","","","2025-04-12T01:18:00.000","light","2430","","","","","","","","",""
